Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[96479] <Notice>: DEAD_PROCESS: 96479 ttys020
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[2260] <Notice>: DEAD_PROCESS: 2260 ttys013
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[25413] <Notice>: DEAD_PROCESS: 25413 ttys021
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[2094] <Notice>: DEAD_PROCESS: 2094 ttys008
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[2364] <Notice>: DEAD_PROCESS: 2364 ttys014
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[2230] <Notice>: DEAD_PROCESS: 2230 ttys012
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[1785] <Notice>: DEAD_PROCESS: 1785 ttys002
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[2083] <Notice>: DEAD_PROCESS: 2083 ttys007
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[1721] <Notice>: DEAD_PROCESS: 1721 ttys000
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[2205] <Notice>: DEAD_PROCESS: 2205 ttys011
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[2099] <Notice>: DEAD_PROCESS: 2099 ttys009
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[2153] <Notice>: DEAD_PROCESS: 2153 ttys010
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[1904] <Notice>: DEAD_PROCESS: 1904 ttys004
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[1986] <Notice>: DEAD_PROCESS: 1986 ttys005
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[1750] <Notice>: DEAD_PROCESS: 1750 ttys001
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[1805] <Notice>: DEAD_PROCESS: 1805 ttys003
Feb  1 22:35:25 ViperSD4s-MacBook-Pro-3 sessionlogoutd[30716] <Notice>: DEAD_PROCESS: 191 console
Feb  1 22:35:25 ViperSD4s-MacBook-Pro-3 shutdown[30718] <Notice>: SHUTDOWN_TIME: 1706812525 879461
Feb  1 22:35:48 localhost bootlog[0] <Notice>: BOOT_TIME 1706812548 354309
Feb  1 22:36:16 ViperSD4s-MacBook-Pro-3 loginwindow[229] <Notice>: USER_PROCESS: 229 console
Feb  1 22:36:23 ViperSD4s-MacBook-Pro-3 login[655] <Notice>: USER_PROCESS: 655 ttys000
Feb  1 22:36:24 ViperSD4s-MacBook-Pro-3 login[684] <Notice>: USER_PROCESS: 684 ttys001
Feb  1 22:36:24 ViperSD4s-MacBook-Pro-3 login[710] <Notice>: USER_PROCESS: 710 ttys002
Feb  1 22:36:24 ViperSD4s-MacBook-Pro-3 login[745] <Notice>: USER_PROCESS: 745 ttys003
Feb  1 22:36:25 ViperSD4s-MacBook-Pro-3 login[779] <Notice>: USER_PROCESS: 779 ttys004
Feb  1 22:36:25 ViperSD4s-MacBook-Pro-3 login[841] <Notice>: USER_PROCESS: 841 ttys005
Feb  1 22:36:25 ViperSD4s-MacBook-Pro-3 login[897] <Notice>: USER_PROCESS: 897 ttys006
Feb  1 22:36:25 ViperSD4s-MacBook-Pro-3 login[974] <Notice>: USER_PROCESS: 974 ttys007
Feb  1 22:36:25 ViperSD4s-MacBook-Pro-3 login[1017] <Notice>: USER_PROCESS: 1017 ttys008
Feb  1 22:36:26 ViperSD4s-MacBook-Pro-3 login[1100] <Notice>: USER_PROCESS: 1100 ttys009
Feb  1 22:36:26 ViperSD4s-MacBook-Pro-3 login[1151] <Notice>: USER_PROCESS: 1151 ttys010
